PetID,Pet Name,Species,Breed,Age,Gender,Symptoms,Disease,Treatment Date,Medicines
1523,Crystal,Bird,Canary,2,Male,Loss of Appetite,Feline Leukemia,2023-10-17,Pain Relievers
1523,Crystal,Bird,Canary,2,Male,Coughing,Rabies,2021-11-28,Anti-inflammatory
1524,Jonathan,Cat,Siamese,8,Female,Loss of Appetite,Feline Leukemia,2021-08-13,Deworming Medication
1524,Jonathan,Cat,Siamese,8,Female,Vomiting,Myxomatosis,2022-03-17,Vitamins
1525,Colin,Rabbit,Netherland Dwarf,5,Male,Sneezing,Myxomatosis,2022-10-17,Antibiotics
1525,Colin,Rabbit,Netherland Dwarf,5,Male,Vomiting,Myxomatosis,2022-10-09,Antibiotics
1525,Colin,Rabbit,Netherland Dwarf,5,Male,Limping,Rabies,2021-07-25,Vitamins
1525,Colin,Rabbit,Netherland Dwarf,5,Male,Coughing,Distemper,2023-12-03,Anti-inflammatory
1526,Kevin,Bird,Canary,9,Male,Coughing,Myxomatosis,2021-04-14,Antibiotics
1526,Kevin,Bird,Canary,9,Male,Coughing,Psittacosis,2022-09-21,Vitamins
1526,Kevin,Bird,Canary,9,Male,Diarrhea,Wet Tail,2020-02-27,Pain Relievers
1526,Kevin,Bird,Canary,9,Male,Sneezing,Feline Leukemia,2022-12-18,Vitamins
1526,Kevin,Bird,Canary,9,Male,Sneezing,Psittacosis,2023-03-04,Deworming Medication
1526,Kevin,Bird,Canary,9,Male,Sneezing,Psittacosis,2020-07-26,Pain Relievers
1526,Kevin,Bird,Canary,9,Male,Itching,Parvovirus,2022-09-19,Pain Relievers
1527,Linda,Hamster,Dwarf Winter White Russian,13,Male,Diarrhea,Wet Tail,2022-10-24,Antibiotics
1527,Linda,Hamster,Dwarf Winter White Russian,13,Male,Itching,Distemper,2021-04-04,Pain Relievers
1527,Linda,Hamster,Dwarf Winter White Russian,13,Male,Loss of Appetite,Feline Leukemia,2024-05-13,Deworming Medication
1527,Linda,Hamster,Dwarf Winter White Russian,13,Male,Lethargy,Rabies,2021-01-11,Anti-inflammatory
1527,Linda,Hamster,Dwarf Winter White Russian,13,Male,Vomiting,Psittacosis,2023-12-23,Vitamins
1527,Linda,Hamster,Dwarf Winter White Russian,13,Male,Sneezing,Myxomatosis,2024-03-14,Vitamins
1527,Linda,Hamster,Dwarf Winter White Russian,13,Male,Coughing,Rabies,2023-02-21,Vitamins
1527,Linda,Hamster,Dwarf Winter White Russian,13,Male,Sneezing,Myxomatosis,2024-05-24,Anti-inflammatory
1527,Linda,Hamster,Dwarf Winter White Russian,13,Male,Sneezing,Feline Leukemia,2021-07-10,Pain Relievers
1528,Ashley,Dog,Bulldog,9,Female,Sneezing,Parvovirus,2020-09-05,Anti-inflammatory
1528,Ashley,Dog,Bulldog,9,Female,Sneezing,Psittacosis,2021-03-26,Vitamins
1528,Ashley,Dog,Bulldog,9,Female,Sneezing,Psittacosis,2022-08-20,Pain Relievers
1528,Ashley,Dog,Bulldog,9,Female,Coughing,Wet Tail,2021-12-20,Deworming Medication
1529,Tony,Bird,Finch,15,Male,Itching,Rabies,2021-02-25,Anti-inflammatory
1529,Tony,Bird,Finch,15,Male,Vomiting,Psittacosis,2023-10-07,Deworming Medication
1530,Christopher,Cat,Siamese,4,Female,Sneezing,Myxomatosis,2022-05-16,Pain Relievers
1530,Christopher,Cat,Siamese,4,Female,Itching,Myxomatosis,2021-09-14,Pain Relievers
1530,Christopher,Cat,Siamese,4,Female,Limping,Rabies,2022-03-18,Vitamins
1530,Christopher,Cat,Siamese,4,Female,Diarrhea,Distemper,2020-12-26,Anti-inflammatory
1531,Barbara,Bird,Finch,15,Male,Limping,Feline Leukemia,2021-06-13,Pain Relievers
1531,Barbara,Bird,Finch,15,Male,Lethargy,Myxomatosis,2023-07-10,Anti-inflammatory
1531,Barbara,Bird,Finch,15,Male,Vomiting,Distemper,2024-02-01,Deworming Medication
1531,Barbara,Bird,Finch,15,Male,Lethargy,Myxomatosis,2021-03-17,Antibiotics
1531,Barbara,Bird,Finch,15,Male,Vomiting,Myxomatosis,2023-10-24,Vitamins
1531,Barbara,Bird,Finch,15,Male,Loss of Appetite,Rabies,2023-09-21,Pain Relievers
1531,Barbara,Bird,Finch,15,Male,Sneezing,Myxomatosis,2022-01-08,Vitamins
1532,Lindsay,Hamster,Dwarf Winter White Russian,1,Female,Itching,Parvovirus,2021-04-07,Antibiotics
1532,Lindsay,Hamster,Dwarf Winter White Russian,1,Female,Diarrhea,Parvovirus,2021-04-23,Antibiotics
1532,Lindsay,Hamster,Dwarf Winter White Russian,1,Female,Limping,Wet Tail,2022-01-08,Pain Relievers
1532,Lindsay,Hamster,Dwarf Winter White Russian,1,Female,Limping,Parvovirus,2023-11-08,Vitamins
1533,David,Hamster,Dwarf Winter White Russian,13,Male,Itching,Wet Tail,2020-08-20,Vitamins
1533,David,Hamster,Dwarf Winter White Russian,13,Male,Loss of Appetite,Psittacosis,2021-03-03,Deworming Medication
1534,Felicia,Cat,Siamese,1,Male,Loss of Appetite,Distemper,2022-03-21,Antibiotics
1534,Felicia,Cat,Siamese,1,Male,Diarrhea,Myxomatosis,2020-05-12,Antibiotics
1534,Felicia,Cat,Siamese,1,Male,Limping,Feline Leukemia,2020-04-14,Anti-inflammatory
1535,Olivia,Hamster,Syrian,6,Female,Coughing,Psittacosis,2021-07-19,Pain Relievers
1535,Olivia,Hamster,Syrian,6,Female,Vomiting,Wet Tail,2021-04-16,Vitamins
1535,Olivia,Hamster,Syrian,6,Female,Vomiting,Myxomatosis,2021-05-14,Anti-inflammatory
1535,Olivia,Hamster,Syrian,6,Female,Lethargy,Distemper,2020-03-23,Antibiotics
1535,Olivia,Hamster,Syrian,6,Female,Lethargy,Myxomatosis,2021-07-15,Deworming Medication
1535,Olivia,Hamster,Syrian,6,Female,Itching,Myxomatosis,2023-01-15,Pain Relievers
1535,Olivia,Hamster,Syrian,6,Female,Sneezing,Distemper,2021-03-16,Vitamins
1536,John,Rabbit,Holland Lop,1,Male,Sneezing,Feline Leukemia,2021-03-23,Vitamins
1536,John,Rabbit,Holland Lop,1,Male,Itching,Psittacosis,2022-11-25,Pain Relievers
1536,John,Rabbit,Holland Lop,1,Male,Vomiting,Parvovirus,2022-10-04,Vitamins
1536,John,Rabbit,Holland Lop,1,Male,Loss of Appetite,Psittacosis,2024-01-21,Deworming Medication
1536,John,Rabbit,Holland Lop,1,Male,Lethargy,Wet Tail,2023-03-23,Vitamins
1536,John,Rabbit,Holland Lop,1,Male,Diarrhea,Rabies,2020-11-27,Pain Relievers
1536,John,Rabbit,Holland Lop,1,Male,Coughing,Psittacosis,2023-05-11,Anti-inflammatory
1537,Anthony,Cat,Bengal,9,Female,Limping,Parvovirus,2020-09-12,Vitamins
1537,Anthony,Cat,Bengal,9,Female,Lethargy,Myxomatosis,2023-06-03,Antibiotics
1537,Anthony,Cat,Bengal,9,Female,Coughing,Myxomatosis,2024-03-02,Anti-inflammatory
1537,Anthony,Cat,Bengal,9,Female,Vomiting,Wet Tail,2023-04-26,Pain Relievers
1537,Anthony,Cat,Bengal,9,Female,Diarrhea,Psittacosis,2020-12-13,Deworming Medication
1537,Anthony,Cat,Bengal,9,Female,Itching,Psittacosis,2021-02-20,Pain Relievers
1537,Anthony,Cat,Bengal,9,Female,Vomiting,Myxomatosis,2023-05-21,Antibiotics
1537,Anthony,Cat,Bengal,9,Female,Vomiting,Distemper,2023-08-06,Vitamins
1537,Anthony,Cat,Bengal,9,Female,Loss of Appetite,Psittacosis,2020-09-06,Anti-inflammatory
1538,Chad,Hamster,Dwarf Campbell Russian,3,Female,Lethargy,Psittacosis,2023-12-06,Vitamins
1538,Chad,Hamster,Dwarf Campbell Russian,3,Female,Itching,Parvovirus,2020-05-25,Pain Relievers
1538,Chad,Hamster,Dwarf Campbell Russian,3,Female,Diarrhea,Parvovirus,2022-10-16,Anti-inflammatory
1538,Chad,Hamster,Dwarf Campbell Russian,3,Female,Limping,Parvovirus,2024-05-18,Anti-inflammatory
1539,Peter,Dog,Bulldog,14,Female,Vomiting,Myxomatosis,2024-04-23,Antibiotics
1540,Jesus,Cat,Maine Coon,14,Male,Vomiting,Myxomatosis,2023-11-07,Vitamins
1540,Jesus,Cat,Maine Coon,14,Male,Lethargy,Feline Leukemia,2024-01-19,Vitamins
1540,Jesus,Cat,Maine Coon,14,Male,Lethargy,Feline Leukemia,2024-05-22,Pain Relievers
1540,Jesus,Cat,Maine Coon,14,Male,Coughing,Rabies,2020-03-08,Deworming Medication
1540,Jesus,Cat,Maine Coon,14,Male,Vomiting,Parvovirus,2023-02-09,Anti-inflammatory
1540,Jesus,Cat,Maine Coon,14,Male,Lethargy,Rabies,2023-05-15,Vitamins
1540,Jesus,Cat,Maine Coon,14,Male,Diarrhea,Rabies,2022-04-29,Pain Relievers
1541,Christina,Hamster,Chinese,3,Male,Diarrhea,Rabies,2022-04-15,Deworming Medication
1541,Christina,Hamster,Chinese,3,Male,Sneezing,Parvovirus,2020-07-13,Pain Relievers
1542,Justin,Cat,Ragdoll,10,Female,Loss of Appetite,Rabies,2022-08-23,Pain Relievers
1542,Justin,Cat,Ragdoll,10,Female,Loss of Appetite,Feline Leukemia,2021-07-02,Deworming Medication
1542,Justin,Cat,Ragdoll,10,Female,Coughing,Distemper,2021-11-07,Deworming Medication
1542,Justin,Cat,Ragdoll,10,Female,Diarrhea,Rabies,2021-12-28,Antibiotics
1542,Justin,Cat,Ragdoll,10,Female,Diarrhea,Parvovirus,2020-02-05,Pain Relievers
1542,Justin,Cat,Ragdoll,10,Female,Coughing,Feline Leukemia,2022-05-29,Antibiotics
1542,Justin,Cat,Ragdoll,10,Female,Vomiting,Psittacosis,2024-03-06,Anti-inflammatory
1542,Justin,Cat,Ragdoll,10,Female,Lethargy,Distemper,2021-04-30,Deworming Medication
1542,Justin,Cat,Ragdoll,10,Female,Coughing,Parvovirus,2021-04-26,Pain Relievers
1543,Kent,Hamster,Roborovski,9,Male,Sneezing,Distemper,2023-10-25,Anti-inflammatory
1543,Kent,Hamster,Roborovski,9,Male,Itching,Myxomatosis,2023-11-02,Vitamins
1543,Kent,Hamster,Roborovski,9,Male,Loss of Appetite,Parvovirus,2022-11-28,Pain Relievers
1543,Kent,Hamster,Roborovski,9,Male,Loss of Appetite,Myxomatosis,2021-05-17,Deworming Medication
1543,Kent,Hamster,Roborovski,9,Male,Coughing,Parvovirus,2023-02-23,Pain Relievers
1543,Kent,Hamster,Roborovski,9,Male,Loss of Appetite,Rabies,2020-06-11,Antibiotics
1544,Anna,Hamster,Dwarf Winter White Russian,5,Female,Limping,Myxomatosis,2020-06-06,Vitamins
1544,Anna,Hamster,Dwarf Winter White Russian,5,Female,Limping,Feline Leukemia,2020-02-16,Deworming Medication
1544,Anna,Hamster,Dwarf Winter White Russian,5,Female,Coughing,Wet Tail,2024-05-24,Pain Relievers
1544,Anna,Hamster,Dwarf Winter White Russian,5,Female,Lethargy,Psittacosis,2023-08-11,Vitamins
1544,Anna,Hamster,Dwarf Winter White Russian,5,Female,Limping,Wet Tail,2024-03-09,Pain Relievers
1544,Anna,Hamster,Dwarf Winter White Russian,5,Female,Itching,Parvovirus,2023-10-17,Anti-inflammatory
1545,Amanda,Hamster,Syrian,5,Male,Lethargy,Feline Leukemia,2023-11-07,Antibiotics
1545,Amanda,Hamster,Syrian,5,Male,Sneezing,Feline Leukemia,2021-07-22,Pain Relievers
1545,Amanda,Hamster,Syrian,5,Male,Sneezing,Rabies,2020-10-30,Antibiotics
1545,Amanda,Hamster,Syrian,5,Male,Sneezing,Psittacosis,2023-09-04,Antibiotics
1545,Amanda,Hamster,Syrian,5,Male,Itching,Wet Tail,2022-10-05,Deworming Medication
1545,Amanda,Hamster,Syrian,5,Male,Itching,Parvovirus,2021-06-17,Vitamins
1545,Amanda,Hamster,Syrian,5,Male,Itching,Wet Tail,2024-03-26,Pain Relievers
1545,Amanda,Hamster,Syrian,5,Male,Limping,Wet Tail,2020-11-02,Anti-inflammatory
1545,Amanda,Hamster,Syrian,5,Male,Limping,Feline Leukemia,2023-06-24,Vitamins
1546,Tyler,Hamster,Syrian,9,Male,Diarrhea,Myxomatosis,2023-01-14,Pain Relievers
1546,Tyler,Hamster,Syrian,9,Male,Vomiting,Myxomatosis,2023-08-03,Deworming Medication
1546,Tyler,Hamster,Syrian,9,Male,Limping,Wet Tail,2021-09-13,Vitamins
1546,Tyler,Hamster,Syrian,9,Male,Itching,Feline Leukemia,2020-07-21,Pain Relievers
1546,Tyler,Hamster,Syrian,9,Male,Loss of Appetite,Rabies,2023-11-27,Antibiotics
1546,Tyler,Hamster,Syrian,9,Male,Diarrhea,Feline Leukemia,2022-11-29,Vitamins
1546,Tyler,Hamster,Syrian,9,Male,Diarrhea,Myxomatosis,2022-10-17,Anti-inflammatory
1546,Tyler,Hamster,Syrian,9,Male,Lethargy,Distemper,2021-02-22,Pain Relievers
1546,Tyler,Hamster,Syrian,9,Male,Diarrhea,Rabies,2021-04-05,Deworming Medication
1547,Sheena,Dog,Bulldog,2,Female,Limping,Psittacosis,2020-11-25,Vitamins
1547,Sheena,Dog,Bulldog,2,Female,Itching,Distemper,2021-08-28,Deworming Medication
1547,Sheena,Dog,Bulldog,2,Female,Diarrhea,Parvovirus,2024-03-21,Antibiotics
1547,Sheena,Dog,Bulldog,2,Female,Limping,Wet Tail,2023-11-05,Antibiotics
1548,Scott,Cat,Bengal,3,Male,Sneezing,Distemper,2023-06-23,Pain Relievers
1548,Scott,Cat,Bengal,3,Male,Coughing,Distemper,2020-09-29,Pain Relievers
1548,Scott,Cat,Bengal,3,Male,Diarrhea,Parvovirus,2021-11-28,Antibiotics
1548,Scott,Cat,Bengal,3,Male,Itching,Parvovirus,2022-02-18,Deworming Medication
1548,Scott,Cat,Bengal,3,Male,Diarrhea,Distemper,2020-08-04,Deworming Medication
1548,Scott,Cat,Bengal,3,Male,Itching,Parvovirus,2021-11-12,Vitamins
1548,Scott,Cat,Bengal,3,Male,Diarrhea,Parvovirus,2023-12-14,Vitamins
1548,Scott,Cat,Bengal,3,Male,Diarrhea,Wet Tail,2024-03-09,Anti-inflammatory
1549,Jody,Bird,Cockatiel,8,Female,Itching,Wet Tail,2024-01-13,Pain Relievers
1550,Mark,Cat,Persian,15,Female,Loss of Appetite,Parvovirus,2021-01-26,Pain Relievers
1551,Matthew,Cat,Persian,12,Female,Loss of Appetite,Myxomatosis,2020-03-14,Anti-inflammatory
1552,Sonia,Dog,Golden Retriever,7,Female,Itching,Feline Leukemia,2022-10-13,Pain Relievers
1552,Sonia,Dog,Golden Retriever,7,Female,Itching,Rabies,2020-06-13,Deworming Medication
1552,Sonia,Dog,Golden Retriever,7,Female,Diarrhea,Myxomatosis,2022-11-21,Antibiotics
1553,Dennis,Hamster,Chinese,1,Female,Sneezing,Myxomatosis,2024-01-16,Antibiotics
1553,Dennis,Hamster,Chinese,1,Female,Coughing,Distemper,2021-11-22,Pain Relievers
1553,Dennis,Hamster,Chinese,1,Female,Sneezing,Feline Leukemia,2020-09-21,Antibiotics
1553,Dennis,Hamster,Chinese,1,Female,Sneezing,Psittacosis,2022-04-02,Anti-inflammatory
1553,Dennis,Hamster,Chinese,1,Female,Diarrhea,Myxomatosis,2022-07-30,Antibiotics
1553,Dennis,Hamster,Chinese,1,Female,Coughing,Distemper,2021-11-20,Anti-inflammatory
1553,Dennis,Hamster,Chinese,1,Female,Loss of Appetite,Psittacosis,2021-02-03,Pain Relievers
1553,Dennis,Hamster,Chinese,1,Female,Coughing,Rabies,2023-02-15,Anti-inflammatory
1553,Dennis,Hamster,Chinese,1,Female,Diarrhea,Wet Tail,2023-10-08,Vitamins
1554,Nicholas,Rabbit,Netherland Dwarf,5,Male,Diarrhea,Psittacosis,2020-06-14,Deworming Medication
1554,Nicholas,Rabbit,Netherland Dwarf,5,Male,Coughing,Parvovirus,2023-06-02,Pain Relievers
1554,Nicholas,Rabbit,Netherland Dwarf,5,Male,Coughing,Rabies,2024-06-16,Vitamins
1554,Nicholas,Rabbit,Netherland Dwarf,5,Male,Itching,Rabies,2024-04-11,Vitamins
1555,James,Hamster,Dwarf Winter White Russian,1,Male,Coughing,Parvovirus,2023-06-29,Vitamins
1555,James,Hamster,Dwarf Winter White Russian,1,Male,Itching,Feline Leukemia,2023-01-29,Vitamins
1555,James,Hamster,Dwarf Winter White Russian,1,Male,Limping,Psittacosis,2023-02-14,Antibiotics
1556,Donald,Hamster,Dwarf Winter White Russian,3,Male,Loss of Appetite,Myxomatosis,2022-04-15,Vitamins
1556,Donald,Hamster,Dwarf Winter White Russian,3,Male,Loss of Appetite,Rabies,2022-11-28,Antibiotics
1556,Donald,Hamster,Dwarf Winter White Russian,3,Male,Lethargy,Feline Leukemia,2021-07-17,Pain Relievers
1556,Donald,Hamster,Dwarf Winter White Russian,3,Male,Loss of Appetite,Psittacosis,2020-01-25,Deworming Medication
1556,Donald,Hamster,Dwarf Winter White Russian,3,Male,Sneezing,Distemper,2020-10-12,Anti-inflammatory
1557,Janice,Rabbit,Flemish Giant,9,Male,Sneezing,Parvovirus,2020-01-19,Deworming Medication
1557,Janice,Rabbit,Flemish Giant,9,Male,Sneezing,Wet Tail,2023-07-18,Anti-inflammatory
1557,Janice,Rabbit,Flemish Giant,9,Male,Lethargy,Distemper,2022-10-21,Pain Relievers
1558,Lauren,Cat,Bengal,9,Female,Sneezing,Feline Leukemia,2022-09-03,Vitamins
1558,Lauren,Cat,Bengal,9,Female,Diarrhea,Parvovirus,2020-04-08,Anti-inflammatory
1558,Lauren,Cat,Bengal,9,Female,Coughing,Rabies,2022-02-04,Antibiotics
1558,Lauren,Cat,Bengal,9,Female,Coughing,Wet Tail,2021-05-31,Antibiotics
1558,Lauren,Cat,Bengal,9,Female,Diarrhea,Wet Tail,2021-08-08,Vitamins
1558,Lauren,Cat,Bengal,9,Female,Sneezing,Parvovirus,2021-01-13,Deworming Medication
1558,Lauren,Cat,Bengal,9,Female,Loss of Appetite,Feline Leukemia,2020-03-09,Vitamins
1558,Lauren,Cat,Bengal,9,Female,Sneezing,Psittacosis,2023-12-17,Pain Relievers
1559,Cassandra,Cat,Ragdoll,11,Female,Limping,Feline Leukemia,2020-10-24,Deworming Medication
1559,Cassandra,Cat,Ragdoll,11,Female,Lethargy,Myxomatosis,2022-01-08,Antibiotics
1559,Cassandra,Cat,Ragdoll,11,Female,Limping,Rabies,2023-07-13,Pain Relievers
1559,Cassandra,Cat,Ragdoll,11,Female,Coughing,Feline Leukemia,2020-06-07,Anti-inflammatory
1559,Cassandra,Cat,Ragdoll,11,Female,Sneezing,Distemper,2020-07-27,Vitamins
1560,Thomas,Rabbit,Flemish Giant,15,Female,Diarrhea,Feline Leukemia,2022-08-08,Vitamins
1560,Thomas,Rabbit,Flemish Giant,15,Female,Loss of Appetite,Rabies,2020-01-19,Pain Relievers
1560,Thomas,Rabbit,Flemish Giant,15,Female,Sneezing,Feline Leukemia,2022-05-20,Vitamins
1560,Thomas,Rabbit,Flemish Giant,15,Female,Limping,Psittacosis,2021-07-05,Anti-inflammatory
1561,Gary,Cat,Persian,14,Male,Itching,Rabies,2021-01-07,Deworming Medication
1561,Gary,Cat,Persian,14,Male,Sneezing,Distemper,2023-12-13,Deworming Medication
1561,Gary,Cat,Persian,14,Male,Vomiting,Wet Tail,2020-04-12,Vitamins
1561,Gary,Cat,Persian,14,Male,Lethargy,Wet Tail,2021-01-14,Deworming Medication
1562,Steven,Cat,Maine Coon,10,Female,Coughing,Distemper,2020-06-28,Pain Relievers
1562,Steven,Cat,Maine Coon,10,Female,Vomiting,Feline Leukemia,2021-04-10,Pain Relievers
1562,Steven,Cat,Maine Coon,10,Female,Lethargy,Rabies,2024-04-29,Pain Relievers
1563,Shelley,Bird,Finch,10,Female,Vomiting,Feline Leukemia,2021-06-30,Antibiotics
1563,Shelley,Bird,Finch,10,Female,Vomiting,Feline Leukemia,2022-04-11,Vitamins
1563,Shelley,Bird,Finch,10,Female,Limping,Psittacosis,2022-04-15,Anti-inflammatory
1564,Andrew,Rabbit,Mini Rex,1,Female,Lethargy,Psittacosis,2020-08-18,Vitamins
1564,Andrew,Rabbit,Mini Rex,1,Female,Diarrhea,Psittacosis,2020-07-19,Pain Relievers
1564,Andrew,Rabbit,Mini Rex,1,Female,Sneezing,Parvovirus,2023-10-15,Vitamins
1564,Andrew,Rabbit,Mini Rex,1,Female,Itching,Parvovirus,2023-05-30,Vitamins
1564,Andrew,Rabbit,Mini Rex,1,Female,Vomiting,Psittacosis,2023-03-01,Deworming Medication
1564,Andrew,Rabbit,Mini Rex,1,Female,Limping,Psittacosis,2024-01-04,Pain Relievers
1565,Johnathan,Cat,Siamese,3,Female,Itching,Wet Tail,2020-12-13,Antibiotics
1565,Johnathan,Cat,Siamese,3,Female,Coughing,Distemper,2021-07-28,Anti-inflammatory
1565,Johnathan,Cat,Siamese,3,Female,Sneezing,Myxomatosis,2020-09-03,Antibiotics
1565,Johnathan,Cat,Siamese,3,Female,Sneezing,Psittacosis,2021-09-20,Deworming Medication
1565,Johnathan,Cat,Siamese,3,Female,Loss of Appetite,Rabies,2021-06-19,Pain Relievers
1565,Johnathan,Cat,Siamese,3,Female,Diarrhea,Myxomatosis,2023-11-09,Pain Relievers
1566,Michelle,Bird,Parakeet,7,Female,Sneezing,Rabies,2020-10-26,Anti-inflammatory
1566,Michelle,Bird,Parakeet,7,Female,Sneezing,Feline Leukemia,2023-01-04,Antibiotics
1566,Michelle,Bird,Parakeet,7,Female,Vomiting,Myxomatosis,2022-12-19,Vitamins
1567,Robert,Hamster,Chinese,4,Male,Diarrhea,Parvovirus,2021-02-23,Vitamins
1567,Robert,Hamster,Chinese,4,Male,Loss of Appetite,Feline Leukemia,2021-03-05,Vitamins
1568,Robert,Hamster,Syrian,9,Male,Limping,Psittacosis,2020-04-25,Anti-inflammatory
1568,Robert,Hamster,Syrian,9,Male,Loss of Appetite,Wet Tail,2020-11-20,Anti-inflammatory
1568,Robert,Hamster,Syrian,9,Male,Coughing,Distemper,2023-12-24,Antibiotics
1568,Robert,Hamster,Syrian,9,Male,Limping,Rabies,2023-02-05,Vitamins
1568,Robert,Hamster,Syrian,9,Male,Limping,Myxomatosis,2020-02-23,Deworming Medication
1569,Samuel,Cat,Ragdoll,3,Female,Diarrhea,Feline Leukemia,2022-03-08,Deworming Medication
1569,Samuel,Cat,Ragdoll,3,Female,Limping,Distemper,2021-01-12,Antibiotics
1569,Samuel,Cat,Ragdoll,3,Female,Sneezing,Rabies,2022-04-07,Deworming Medication
1569,Samuel,Cat,Ragdoll,3,Female,Itching,Myxomatosis,2023-06-10,Anti-inflammatory
1569,Samuel,Cat,Ragdoll,3,Female,Coughing,Wet Tail,2023-02-27,Antibiotics
1569,Samuel,Cat,Ragdoll,3,Female,Vomiting,Wet Tail,2023-03-26,Anti-inflammatory
1569,Samuel,Cat,Ragdoll,3,Female,Vomiting,Feline Leukemia,2020-11-26,Anti-inflammatory
1569,Samuel,Cat,Ragdoll,3,Female,Vomiting,Rabies,2021-09-06,Deworming Medication
1570,John,Hamster,Roborovski,7,Male,Itching,Feline Leukemia,2020-04-21,Vitamins
1570,John,Hamster,Roborovski,7,Male,Limping,Feline Leukemia,2020-07-20,Deworming Medication
1570,John,Hamster,Roborovski,7,Male,Sneezing,Distemper,2021-10-11,Anti-inflammatory
1571,Rachel,Bird,Lovebird,3,Female,Diarrhea,Feline Leukemia,2022-10-15,Antibiotics
1571,Rachel,Bird,Lovebird,3,Female,Itching,Psittacosis,2022-07-23,Deworming Medication
1571,Rachel,Bird,Lovebird,3,Female,Limping,Feline Leukemia,2023-06-08,Vitamins
1572,Tiffany,Hamster,Dwarf Winter White Russian,14,Female,Itching,Myxomatosis,2020-07-07,Deworming Medication
1572,Tiffany,Hamster,Dwarf Winter White Russian,14,Female,Limping,Feline Leukemia,2024-01-05,Anti-inflammatory
1572,Tiffany,Hamster,Dwarf Winter White Russian,14,Female,Itching,Distemper,2023-03-07,Pain Relievers
1572,Tiffany,Hamster,Dwarf Winter White Russian,14,Female,Itching,Wet Tail,2021-04-28,Anti-inflammatory
1572,Tiffany,Hamster,Dwarf Winter White Russian,14,Female,Vomiting,Psittacosis,2024-01-12,Antibiotics
1573,Jessica,Bird,Canary,1,Female,Loss of Appetite,Distemper,2021-03-03,Pain Relievers
1573,Jessica,Bird,Canary,1,Female,Diarrhea,Feline Leukemia,2024-07-10,Deworming Medication
1573,Jessica,Bird,Canary,1,Female,Itching,Parvovirus,2023-10-14,Antibiotics
1573,Jessica,Bird,Canary,1,Female,Limping,Distemper,2022-02-06,Anti-inflammatory
1573,Jessica,Bird,Canary,1,Female,Limping,Wet Tail,2021-06-11,Anti-inflammatory
1573,Jessica,Bird,Canary,1,Female,Loss of Appetite,Psittacosis,2023-05-23,Antibiotics
1573,Jessica,Bird,Canary,1,Female,Coughing,Rabies,2020-05-19,Antibiotics
1573,Jessica,Bird,Canary,1,Female,Coughing,Distemper,2021-04-05,Pain Relievers
1574,Melissa,Hamster,Dwarf Winter White Russian,13,Male,Lethargy,Wet Tail,2022-11-09,Vitamins
1574,Melissa,Hamster,Dwarf Winter White Russian,13,Male,Itching,Psittacosis,2022-01-31,Deworming Medication
1575,David,Cat,Persian,7,Female,Vomiting,Psittacosis,2024-02-26,Pain Relievers
1576,Kendra,Dog,Beagle,5,Female,Diarrhea,Wet Tail,2023-09-25,Antibiotics
1576,Kendra,Dog,Beagle,5,Female,Loss of Appetite,Psittacosis,2023-07-18,Antibiotics
1576,Kendra,Dog,Beagle,5,Female,Loss of Appetite,Feline Leukemia,2022-08-17,Anti-inflammatory
1576,Kendra,Dog,Beagle,5,Female,Coughing,Wet Tail,2022-03-22,Antibiotics
1576,Kendra,Dog,Beagle,5,Female,Diarrhea,Distemper,2021-07-11,Pain Relievers
1576,Kendra,Dog,Beagle,5,Female,Vomiting,Myxomatosis,2020-08-03,Pain Relievers
1576,Kendra,Dog,Beagle,5,Female,Loss of Appetite,Feline Leukemia,2021-06-04,Deworming Medication
1576,Kendra,Dog,Beagle,5,Female,Itching,Rabies,2021-11-26,Anti-inflammatory
1576,Kendra,Dog,Beagle,5,Female,Itching,Rabies,2023-08-09,Vitamins
1577,Madison,Cat,Maine Coon,14,Male,Vomiting,Parvovirus,2022-01-09,Anti-inflammatory
1577,Madison,Cat,Maine Coon,14,Male,Limping,Wet Tail,2022-02-11,Deworming Medication
1577,Madison,Cat,Maine Coon,14,Male,Sneezing,Psittacosis,2023-01-08,Anti-inflammatory
1578,Laura,Cat,Persian,7,Female,Loss of Appetite,Parvovirus,2021-04-20,Pain Relievers
1578,Laura,Cat,Persian,7,Female,Diarrhea,Wet Tail,2023-04-26,Antibiotics
1578,Laura,Cat,Persian,7,Female,Sneezing,Wet Tail,2023-07-19,Antibiotics
1578,Laura,Cat,Persian,7,Female,Lethargy,Parvovirus,2022-01-27,Vitamins
1578,Laura,Cat,Persian,7,Female,Coughing,Parvovirus,2020-06-25,Vitamins
1578,Laura,Cat,Persian,7,Female,Coughing,Psittacosis,2020-06-26,Pain Relievers
1578,Laura,Cat,Persian,7,Female,Itching,Psittacosis,2023-06-02,Antibiotics
