id,company_id,disease,medicine,age,breed,pet_code,gender,pet_name,species,symptoms,treatment_date
7979,43,Myxomatosis,Anti-inflammatory,1,Breed5,CT202011,FEMALE,baby,CAT,Limping,2020-01-03
7980,1,Myxomatosis,Vitamins,1,Bbb,HS2005,FEMALE,summer,Dog ,Coughing,2021-09-03
7981,43,Wet Tail,Antibiotics,30,Breed3,CT202026,FEMALE,Roki,DOG,Limping,2020-04-15
7982,43,Wet Tail,Anti-inflammatory,1,breed 1,CT202005,MALE,tobi,DOG,Sneezing,2023-05-22
7983,38,Wet Tail,Deworming Medication,16,Bulldog,PT2002,MALE,Luna,Dog,Limping,2020-12-30
7984,1,Psittacosis,Vitamins,7,bbb,HS2077,FEMALE,tiki,Cat,Sneezing,2020-04-22
7985,43,Distemper,Deworming Medication,4,Breed1,CT202020,MALE,hiro,Wolf,Limping,2020-11-21
7986,1,Rabies,Pain Relievers,1,Persian Cross,HS2081,MALE,Test 1,Dog ,Coughing,2020-12-05
7987,38,Myxomatosis,Vitamins,4,Bulldog,PT2008,MALE,viki,Dog,Diarrhea,2023-12-13
7988,43,Distemper,Pain Relievers,6,Breed2,CT202003,FEMALE,tedi,CAT,Lethargy,2021-02-22
7989,43,Myxomatosis,Anti-inflammatory,2,Breed3,CT202015,MALE,roki,DOG,Loss of Appetite,2021-11-12
7990,1,Feline Leukemia,Pain Relievers,3,Persian Cross,HS2028,MALE,viki,Dog ,Lethargy,2021-05-03
7991,1,Parvovirus,Anti-inflammatory,2,Persian Cross,HS2017,MALE,Dogy,Dog ,Limping,2022-06-08
7992,1,Feline Leukemia,Deworming Medication,1,Bbb,HS2005,FEMALE,summer,Dog ,Diarrhea,2021-06-18
7993,1,Myxomatosis,Antibiotics,7,bbb,HS2077,FEMALE,tiki,Cat,Lethargy,2020-08-21
7994,1,Feline Leukemia,Pain Relievers,21,Persian Cross,HS2108,MALE,Cooper,Dog ,Diarrhea,2022-04-26
7995,43,Feline Leukemia,Anti-inflammatory,1,Breed5,CT202011,FEMALE,baby,CAT,Sneezing,2024-04-22
7996,43,Wet Tail,Anti-inflammatory,1,Breed5,CT202014,MALE,saman,CAT,Diarrhea,2022-05-11
7997,1,Parvovirus,Anti-inflammatory,6,Bbb,HS2022,MALE,Chuti kity,Dog ,Loss of Appetite,2024-02-01
7998,43,Feline Leukemia,Deworming Medication,0,Breed5,CT202012,FEMALE,Test 1,CAT,Limping,2023-05-20
7999,1,Psittacosis,Pain Relievers,2,Bbb,HS2076,FEMALE,tina,Dog ,Itching,2022-07-29
8000,43,Feline Leukemia,Anti-inflammatory,1,Breed1,CT202010,MALE,Wolf baby,Wolf,Vomiting,2023-01-17
8001,43,Wet Tail,Anti-inflammatory,30,Breed3,CT202026,FEMALE,Roki,DOG,Sneezing,2020-11-26
8002,43,Feline Leukemia,Antibiotics,1,Breed5,CT202011,FEMALE,baby,CAT,Limping,2023-10-28
8003,38,Parvovirus,Vitamins,5,American,PT2009,MALE,tomy,Rabbit,Lethargy,2021-08-27
8004,1,Wet Tail,Anti-inflammatory,2,Persian Cross,HS2017,MALE,Dogy,Dog ,Vomiting,2022-01-27
8005,1,Rabies,Vitamins,2,Bbb,HS2076,FEMALE,tina,Dog ,Itching,2022-12-18
8006,38,Rabies,Pain Relievers,16,Bulldog,PT2002,MALE,Luna,Dog,Lethargy,2020-07-20
8007,43,Distemper,Deworming Medication,1,Breed1,CT202010,MALE,Wolf baby,Wolf,Itching,2024-05-12
8008,38,Psittacosis,Anti-inflammatory,1,Beagle,PT2003,FEMALE,Leo,Dog,Vomiting,2021-09-30
8009,1,Myxomatosis,Anti-inflammatory,2,Persian Cross,HS2018,MALE,baby,Dog ,Diarrhea,2022-08-14
8010,43,Wet Tail,Vitamins,2,breed 1,CT202004,FEMALE,tainy,DOG,Itching,2022-05-12
8011,1,Psittacosis,Pain Relievers,7,bbb,HS2077,FEMALE,tiki,Cat,Lethargy,2024-02-08
8012,43,Rabies,Antibiotics,1,Breed5,CT202011,FEMALE,baby,CAT,Loss of Appetite,2023-04-02
8013,43,Parvovirus,Antibiotics,2,Breed3,CT202015,MALE,roki,DOG,Lethargy,2023-09-30
8014,43,Myxomatosis,Deworming Medication,4,Breed1,CT202020,MALE,hiro,Wolf,Loss of Appetite,2023-10-25
8015,43,Wet Tail,Deworming Medication,1,Breed2,CT202016,MALE,chooti,CAT,Vomiting,2020-11-25
8016,43,Feline Leukemia,Anti-inflammatory,1,Breed5,CT202014,MALE,saman,CAT,Lethargy,2021-12-15
8017,1,Myxomatosis,Antibiotics,1,Persian Cross,HS2081,MALE,Test 1,Dog ,Loss of Appetite,2020-12-15
8018,43,Distemper,Antibiotics,3,breed 1,CT202002,MALE,tomy,DOG,Sneezing,2023-09-18
8019,43,Psittacosis,Anti-inflammatory,1,Breed2,CT202016,MALE,chooti,CAT,Coughing,2024-04-30
8020,43,Psittacosis,Vitamins,3,breed 1,CT202002,MALE,tomy,DOG,Loss of Appetite,2021-08-23
8021,1,Wet Tail,Pain Relievers,6,Bbb,HS2022,MALE,Chuti kity,Dog ,Diarrhea,2023-03-11
8022,43,Psittacosis,Anti-inflammatory,1,Breed2,CT202007,MALE,Chuti kity,CAT,Diarrhea,2020-11-10
8023,1,Distemper,Deworming Medication,2,Persian Cross,HS2017,MALE,Dogy,Dog ,Coughing,2023-01-15
8024,43,Parvovirus,Vitamins,33,Breed3,CT202025,MALE,Seeba,DOG,Coughing,2020-11-11
8025,43,Rabies,Anti-inflammatory,0,Breed5,CT202012,FEMALE,Test 1,CAT,Limping,2022-07-10
8026,43,Feline Leukemia,Deworming Medication,2,breed 1,CT202004,FEMALE,tainy,DOG,Vomiting,2020-05-24
8027,1,Psittacosis,Anti-inflammatory,6,Bbb,HS2022,MALE,Chuti kity,Dog ,Vomiting,2024-01-23
8028,1,Rabies,Pain Relievers,1,Bbb,HS2005,FEMALE,summer,Dog ,Sneezing,2021-03-26
8029,1,Myxomatosis,Antibiotics,2,Persian Cross,HS2018,MALE,baby,Dog ,Limping,2020-10-28
8030,1,Rabies,Antibiotics,3,Persian Cross,HS2028,MALE,viki,Dog ,Itching,2022-03-22
8031,43,Parvovirus,Anti-inflammatory,2,breed 1,CT202004,FEMALE,tainy,DOG,Lethargy,2021-04-22
8032,1,Wet Tail,Antibiotics,2,Bbb,HS2076,FEMALE,tina,Dog ,Lethargy,2024-07-11
8033,43,Parvovirus,Antibiotics,1,Breed2,CT202016,MALE,chooti,CAT,Coughing,2023-10-11
8034,43,Parvovirus,Pain Relievers,33,Breed3,CT202025,MALE,Seeba,DOG,Vomiting,2020-01-02
8035,43,Parvovirus,Antibiotics,30,Breed3,CT202026,FEMALE,Roki,DOG,Sneezing,2023-03-24
8036,43,Parvovirus,Pain Relievers,3,breed 1,CT202002,MALE,tomy,DOG,Itching,2020-05-10
8037,43,Rabies,Antibiotics,2,Breed3,CT202015,MALE,roki,DOG,Vomiting,2022-06-03
8038,1,Feline Leukemia,Deworming Medication,1,Bbb,HS2005,FEMALE,summer,Dog ,Coughing,2023-12-08
8039,43,Wet Tail,Anti-inflammatory,1,breed 1,CT202005,MALE,tobi,DOG,Limping,2020-05-22
8040,1,Distemper,Pain Relievers,1,Bbb,HS2072,MALE,summer,Dog ,Loss of Appetite,2022-03-18
8041,1,Psittacosis,Anti-inflammatory,2,Persian Cross,HS2017,MALE,Dogy,Dog ,Limping,2023-03-31
8042,43,Wet Tail,Anti-inflammatory,4,Breed1,CT202020,MALE,hiro,Wolf,Lethargy,2022-03-25
8043,43,Myxomatosis,Pain Relievers,2,breed 1,CT202004,FEMALE,tainy,DOG,Loss of Appetite,2020-08-28
8044,43,Rabies,Antibiotics,4,Breed1,CT202020,MALE,hiro,Wolf,Limping,2023-11-24
8045,43,Wet Tail,Pain Relievers,3,breed 1,CT202002,MALE,tomy,DOG,Lethargy,2022-10-24
8046,43,Distemper,Anti-inflammatory,1,Breed5,CT202011,FEMALE,baby,CAT,Limping,2021-03-10
8047,1,Feline Leukemia,Pain Relievers,0,Bbb,HS2032,MALE,winter,Dog ,Loss of Appetite,2023-10-17
8048,43,Parvovirus,Pain Relievers,2,Breed3,CT202015,MALE,roki,DOG,Diarrhea,2020-02-03
8049,1,Feline Leukemia,Anti-inflammatory,7,bbb,HS2077,FEMALE,tiki,Cat,Vomiting,2023-12-25
8050,1,Psittacosis,Pain Relievers,1,Persian Cross,HS2081,MALE,Test 1,Dog ,Lethargy,2020-12-02
8051,43,Rabies,Anti-inflammatory,4,Breed1,CT202020,MALE,hiro,Wolf,Lethargy,2024-03-21
8052,43,Wet Tail,Anti-inflammatory,1,Breed5,CT202011,FEMALE,baby,CAT,Limping,2023-09-08
8053,43,Parvovirus,Antibiotics,2,breed 1,CT202004,FEMALE,tainy,DOG,Coughing,2022-03-16
8054,1,Parvovirus,Anti-inflammatory,2,Persian Cross,HS2018,MALE,baby,Dog ,Sneezing,2021-01-09
8055,43,Psittacosis,Vitamins,4,Breed1,CT202020,MALE,hiro,Wolf,Diarrhea,2021-12-03
8056,38,Psittacosis,Vitamins,5,American,PT2009,MALE,tomy,Rabbit,Itching,2020-04-20
8057,43,Psittacosis,Anti-inflammatory,1,Breed5,CT202014,MALE,saman,CAT,Loss of Appetite,2020-09-04
8058,43,Distemper,Vitamins,1,Breed2,CT202016,MALE,chooti,CAT,Loss of Appetite,2024-01-29
8059,43,Myxomatosis,Antibiotics,1,Breed2,CT202016,MALE,chooti,CAT,Loss of Appetite,2022-08-12
8060,1,Distemper,Deworming Medication,1,Persian Cross,HS2081,MALE,Test 1,Dog ,Lethargy,2023-05-02
8061,1,Distemper,Deworming Medication,0,Bbb,HS2032,MALE,winter,Dog ,Vomiting,2022-02-26
8062,1,Parvovirus,Antibiotics,0,Bbb,HS2032,MALE,winter,Dog ,Lethargy,2020-10-24
8063,43,Psittacosis,Antibiotics,30,Breed3,CT202026,FEMALE,Roki,DOG,Lethargy,2021-09-16
8064,1,Myxomatosis,Anti-inflammatory,1,Persian Cross,HS2081,MALE,Test 1,Dog ,Diarrhea,2022-04-12
8065,1,Psittacosis,Deworming Medication,6,Bbb,HS2022,MALE,Chuti kity,Dog ,Vomiting,2022-04-19
8066,38,Distemper,Anti-inflammatory,4,Bulldog,PT2008,MALE,viki,Dog,Sneezing,2024-04-30
8067,38,Wet Tail,Pain Relievers,5,American,PT2009,MALE,tomy,Rabbit,Coughing,2023-02-19
8068,43,Parvovirus,Deworming Medication,2,Breed3,CT202015,MALE,roki,DOG,Lethargy,2024-03-24
8069,1,Myxomatosis,Vitamins,21,Persian Cross,HS2108,MALE,Cooper,Dog ,Vomiting,2020-05-08
8070,43,Myxomatosis,Vitamins,2,breed 1,CT202004,FEMALE,tainy,DOG,Limping,2022-04-22
8071,38,Parvovirus,Anti-inflammatory,5,American,PT2009,MALE,tomy,Rabbit,Diarrhea,2024-05-30
8072,1,Distemper,Vitamins,3,Persian Cross,HS2028,MALE,viki,Dog ,Diarrhea,2024-01-31
8073,43,Wet Tail,Vitamins,1,Breed5,CT202011,FEMALE,baby,CAT,Lethargy,2021-09-10
8074,43,Myxomatosis,Pain Relievers,33,Breed3,CT202025,MALE,Seeba,DOG,Lethargy,2023-04-12
8075,38,Feline Leukemia,Antibiotics,16,Bulldog,PT2002,MALE,Luna,Dog,Diarrhea,2021-09-02
8076,43,Myxomatosis,Deworming Medication,6,Breed2,CT202003,FEMALE,tedi,CAT,Itching,2022-12-07
8077,43,Feline Leukemia,Anti-inflammatory,33,Breed3,CT202025,MALE,Seeba,DOG,Sneezing,2020-08-30
8078,43,Psittacosis,Deworming Medication,0,Breed5,CT202012,FEMALE,Test 1,CAT,Vomiting,2023-09-09
8079,1,Myxomatosis,Deworming Medication,1,Bbb,HS2072,MALE,summer,Dog ,Lethargy,2024-04-17
8080,43,Myxomatosis,Antibiotics,1,Breed5,CT202011,FEMALE,baby,CAT,Diarrhea,2020-06-24
8081,43,Distemper,Pain Relievers,2,breed 1,CT202004,FEMALE,tainy,DOG,Limping,2021-01-08
8082,1,Wet Tail,Antibiotics,1,Bbb,HS2072,MALE,summer,Dog ,Lethargy,2022-12-27
8083,1,Wet Tail,Deworming Medication,2,Bbb,HS2076,FEMALE,tina,Dog ,Loss of Appetite,2022-09-23
8084,43,Distemper,Pain Relievers,1,Breed5,CT202011,FEMALE,baby,CAT,Diarrhea,2020-12-07
8085,1,Feline Leukemia,Vitamins,0,Bbb,HS2032,MALE,winter,Dog ,Loss of Appetite,2020-05-16
8086,43,Rabies,Antibiotics,0,Breed5,CT202012,FEMALE,Test 1,CAT,Itching,2020-09-27
8087,43,Psittacosis,Antibiotics,1,Breed5,CT202014,MALE,saman,CAT,Coughing,2020-01-22
8088,1,Psittacosis,Anti-inflammatory,21,Persian Cross,HS2108,MALE,Cooper,Dog ,Loss of Appetite,2022-12-15
8089,1,Distemper,Antibiotics,0,Bbb,HS2032,MALE,winter,Dog ,Itching,2022-09-17
8090,1,Distemper,Antibiotics,21,Persian Cross,HS2108,MALE,Cooper,Dog ,Diarrhea,2021-02-10
8091,43,Wet Tail,Vitamins,1,Breed1,CT202010,MALE,Wolf baby,Wolf,Sneezing,2020-04-15
8092,43,Parvovirus,Deworming Medication,3,breed 1,CT202002,MALE,tomy,DOG,Itching,2021-09-15
8093,1,Psittacosis,Antibiotics,2,Persian Cross,HS2017,MALE,Dogy,Dog ,Limping,2024-03-17
8094,1,Myxomatosis,Pain Relievers,7,bbb,HS2077,FEMALE,tiki,Cat,Diarrhea,2021-11-16
8095,1,Myxomatosis,Pain Relievers,1,Bbb,HS2072,MALE,summer,Dog ,Loss of Appetite,2024-02-02
8096,43,Feline Leukemia,Vitamins,3,breed 1,CT202002,MALE,tomy,DOG,Limping,2020-10-21
8097,43,Parvovirus,Anti-inflammatory,1,breed 1,CT202005,MALE,tobi,DOG,Vomiting,2022-07-26
8098,43,Feline Leukemia,Deworming Medication,1,Breed2,CT202016,MALE,chooti,CAT,Loss of Appetite,2024-01-11
8099,43,Distemper,Antibiotics,1,Breed5,CT202014,MALE,saman,CAT,Lethargy,2020-05-04
8100,43,Parvovirus,Antibiotics,0,Breed5,CT202012,FEMALE,Test 1,CAT,Itching,2021-01-18
8101,43,Wet Tail,Vitamins,1,breed 1,CT202005,MALE,tobi,DOG,Sneezing,2024-01-24
8102,43,Feline Leukemia,Vitamins,1,Breed1,CT202010,MALE,Wolf baby,Wolf,Itching,2022-05-03
8103,1,Distemper,Antibiotics,2,Persian Cross,HS2018,MALE,baby,Dog ,Itching,2020-08-22
8104,38,Rabies,Anti-inflammatory,16,Bulldog,PT2002,MALE,Luna,Dog,Coughing,2023-06-23
8105,38,Psittacosis,Anti-inflammatory,1,Beagle,PT2003,FEMALE,Leo,Dog,Sneezing,2022-10-27
8106,43,Parvovirus,Deworming Medication,2,Breed3,CT202015,MALE,roki,DOG,Lethargy,2020-08-21
8107,1,Psittacosis,Vitamins,17,Persian Cross,HS2015,MALE,bady,Dog ,Diarrhea,2023-10-19
8108,1,Distemper,Vitamins,7,bbb,HS2077,FEMALE,tiki,Cat,Limping,2020-08-18
8109,38,Parvovirus,Deworming Medication,5,American,PT2009,MALE,tomy,Rabbit,Lethargy,2021-07-13
8110,1,Psittacosis,Vitamins,0,Bbb,HS2032,MALE,winter,Dog ,Limping,2020-03-10
8111,43,Rabies,Anti-inflammatory,33,Breed3,CT202025,MALE,Seeba,DOG,Loss of Appetite,2024-04-19
8112,1,Rabies,Anti-inflammatory,7,bbb,HS2077,FEMALE,tiki,Cat,Vomiting,2020-01-14
8113,43,Wet Tail,Antibiotics,1,Breed2,CT202016,MALE,chooti,CAT,Lethargy,2020-09-26
8114,1,Myxomatosis,Vitamins,1,Bbb,HS2005,FEMALE,summer,Dog ,Lethargy,2020-04-01
8115,1,Wet Tail,Vitamins,2,Persian Cross,HS2018,MALE,baby,Dog ,Coughing,2023-10-23
8116,38,Feline Leukemia,Deworming Medication,16,Bulldog,PT2002,MALE,Luna,Dog,Lethargy,2021-07-21
8117,1,Distemper,Antibiotics,7,bbb,HS2077,FEMALE,tiki,Cat,Limping,2022-08-04
8118,43,Distemper,Vitamins,0,Breed5,CT202012,FEMALE,Test 1,CAT,Itching,2022-02-02
8119,43,Feline Leukemia,Anti-inflammatory,33,Breed3,CT202025,MALE,Seeba,DOG,Lethargy,2022-02-08
8120,43,Psittacosis,Anti-inflammatory,1,Breed5,CT202011,FEMALE,baby,CAT,Diarrhea,2020-09-10
8121,43,Wet Tail,Anti-inflammatory,1,breed 1,CT202005,MALE,tobi,DOG,Vomiting,2021-06-17
8122,38,Myxomatosis,Antibiotics,16,Bulldog,PT2002,MALE,Luna,Dog,Vomiting,2024-01-26
8123,1,Rabies,Deworming Medication,2,Bbb,HS2076,FEMALE,tina,Dog ,Itching,2022-04-23
8124,1,Rabies,Antibiotics,1,Bbb,HS2072,MALE,summer,Dog ,Loss of Appetite,2020-03-26
8125,38,Rabies,Vitamins,16,Bulldog,PT2002,MALE,Luna,Dog,Limping,2020-02-11
8126,43,Myxomatosis,Vitamins,1,Breed5,CT202014,MALE,saman,CAT,Coughing,2020-10-21
8127,1,Psittacosis,Pain Relievers,6,Bbb,HS2022,MALE,Chuti kity,Dog ,Coughing,2020-11-19
8128,1,Distemper,Antibiotics,6,Bbb,HS2022,MALE,Chuti kity,Dog ,Sneezing,2022-10-04
8129,43,Psittacosis,Anti-inflammatory,1,breed 1,CT202005,MALE,tobi,DOG,Limping,2020-07-28
8130,1,Rabies,Antibiotics,1,Bbb,HS2072,MALE,summer,Dog ,Lethargy,2020-07-24
8131,38,Psittacosis,Anti-inflammatory,5,American,PT2009,MALE,tomy,Rabbit,Lethargy,2022-06-07
8132,1,Rabies,Antibiotics,1,Bbb,HS2072,MALE,summer,Dog ,Coughing,2020-11-09
8133,43,Feline Leukemia,Deworming Medication,30,Breed3,CT202026,FEMALE,Roki,DOG,Vomiting,2023-07-08
8134,43,Myxomatosis,Antibiotics,2,Breed3,CT202015,MALE,roki,DOG,Vomiting,2022-03-14
8135,1,Distemper,Pain Relievers,1,Bbb,HS2005,FEMALE,summer,Dog ,Vomiting,2020-08-11
8136,1,Distemper,Anti-inflammatory,1,Persian Cross,HS2081,MALE,Test 1,Dog ,Vomiting,2021-09-08
8137,1,Parvovirus,Antibiotics,1,Bbb,HS2005,FEMALE,summer,Dog ,Itching,2020-04-21
8138,43,Psittacosis,Pain Relievers,1,breed 1,CT202005,MALE,tobi,DOG,Diarrhea,2020-04-17
8139,43,Parvovirus,Vitamins,1,Breed2,CT202007,MALE,Chuti kity,CAT,Diarrhea,2021-12-07
8140,1,Rabies,Anti-inflammatory,3,Persian Cross,HS2028,MALE,viki,Dog ,Vomiting,2020-07-13
8141,1,Distemper,Deworming Medication,2,Persian Cross,HS2017,MALE,Dogy,Dog ,Diarrhea,2024-01-06
8142,1,Psittacosis,Deworming Medication,1,Persian Cross,HS2081,MALE,Test 1,Dog ,Loss of Appetite,2022-12-14
8143,1,Myxomatosis,Antibiotics,21,Persian Cross,HS2108,MALE,Cooper,Dog ,Sneezing,2022-02-06
8144,43,Psittacosis,Vitamins,4,Breed1,CT202020,MALE,hiro,Wolf,Itching,2020-03-29
8145,43,Psittacosis,Vitamins,33,Breed3,CT202025,MALE,Seeba,DOG,Sneezing,2021-07-23
8146,1,Feline Leukemia,Antibiotics,7,bbb,HS2077,FEMALE,tiki,Cat,Itching,2022-02-12
8147,1,Rabies,Vitamins,2,Persian Cross,HS2018,MALE,baby,Dog ,Diarrhea,2024-04-02
8148,43,Parvovirus,Antibiotics,1,Breed5,CT202011,FEMALE,baby,CAT,Itching,2021-04-28
8149,1,Parvovirus,Deworming Medication,17,Persian Cross,HS2015,MALE,bady,Dog ,Coughing,2021-08-07
8150,1,Distemper,Deworming Medication,17,Persian Cross,HS2015,MALE,bady,Dog ,Limping,2021-11-10
8151,38,Psittacosis,Deworming Medication,1,Beagle,PT2003,FEMALE,Leo,Dog,Sneezing,2020-07-11
8152,43,Wet Tail,Anti-inflammatory,0,Breed5,CT202012,FEMALE,Test 1,CAT,Loss of Appetite,2021-03-25
8153,43,Distemper,Deworming Medication,1,Breed2,CT202007,MALE,Chuti kity,CAT,Lethargy,2021-06-08
8154,1,Myxomatosis,Anti-inflammatory,21,Persian Cross,HS2108,MALE,Cooper,Dog ,Sneezing,2023-10-14
8155,43,Rabies,Anti-inflammatory,4,Breed1,CT202020,MALE,hiro,Wolf,Limping,2022-05-29
8156,43,Myxomatosis,Antibiotics,4,Breed1,CT202020,MALE,hiro,Wolf,Sneezing,2024-03-17
8157,43,Rabies,Pain Relievers,6,Breed2,CT202003,FEMALE,tedi,CAT,Coughing,2024-02-15
8158,1,Parvovirus,Anti-inflammatory,7,bbb,HS2077,FEMALE,tiki,Cat,Loss of Appetite,2022-05-05
8159,43,Feline Leukemia,Deworming Medication,33,Breed3,CT202025,MALE,Seeba,DOG,Loss of Appetite,2023-04-28
8160,38,Feline Leukemia,Deworming Medication,16,Bulldog,PT2002,MALE,Luna,Dog,Coughing,2020-05-21
8161,38,Myxomatosis,Vitamins,1,Beagle,PT2003,FEMALE,Leo,Dog,Vomiting,2020-09-10
8162,1,Distemper,Anti-inflammatory,1,Persian Cross,HS2081,MALE,Test 1,Dog ,Coughing,2023-12-03
8163,43,Feline Leukemia,Deworming Medication,1,Breed2,CT202016,MALE,chooti,CAT,Vomiting,2021-02-14
8164,1,Myxomatosis,Pain Relievers,21,Persian Cross,HS2108,MALE,Cooper,Dog ,Itching,2022-03-20
8165,1,Wet Tail,Anti-inflammatory,7,bbb,HS2077,FEMALE,tiki,Cat,Sneezing,2023-08-28
8166,38,Rabies,Antibiotics,4,Bulldog,PT2008,MALE,viki,Dog,Lethargy,2023-05-22
8167,43,Myxomatosis,Pain Relievers,1,Breed5,CT202014,MALE,saman,CAT,Lethargy,2021-04-05
8168,1,Feline Leukemia,Vitamins,1,Persian Cross,HS2081,MALE,Test 1,Dog ,Vomiting,2022-04-11
8169,1,Parvovirus,Antibiotics,0,Bbb,HS2032,MALE,winter,Dog ,Coughing,2024-03-12
8170,38,Feline Leukemia,Anti-inflammatory,4,Bulldog,PT2008,MALE,viki,Dog,Loss of Appetite,2024-06-20
8171,43,Myxomatosis,Antibiotics,30,Breed3,CT202026,FEMALE,Roki,DOG,Sneezing,2021-08-17
8172,1,Distemper,Pain Relievers,2,Persian Cross,HS2018,MALE,baby,Dog ,Sneezing,2022-12-30
8173,43,Parvovirus,Pain Relievers,1,Breed5,CT202014,MALE,saman,CAT,Vomiting,2023-02-18
8174,43,Parvovirus,Deworming Medication,30,Breed3,CT202026,FEMALE,Roki,DOG,Sneezing,2020-07-26
8175,43,Parvovirus,Antibiotics,3,breed 1,CT202002,MALE,tomy,DOG,Vomiting,2021-05-07
8176,43,Myxomatosis,Vitamins,2,Breed3,CT202015,MALE,roki,DOG,Coughing,2021-06-19
8177,43,Wet Tail,Deworming Medication,1,Breed5,CT202011,FEMALE,baby,CAT,Vomiting,2022-12-16
8178,1,Wet Tail,Pain Relievers,1,Bbb,HS2005,FEMALE,summer,Dog ,Lethargy,2022-04-03
8179,43,Wet Tail,Anti-inflammatory,30,Breed3,CT202026,FEMALE,Roki,DOG,Sneezing,2021-06-22
8180,38,Parvovirus,Anti-inflammatory,5,American,PT2009,MALE,tomy,Rabbit,Vomiting,2022-07-15
8181,1,Myxomatosis,Vitamins,1,Bbb,HS2005,FEMALE,summer,Dog ,Lethargy,2022-08-28
8182,43,Feline Leukemia,Vitamins,1,Breed1,CT202010,MALE,Wolf baby,Wolf,Limping,2022-01-02
8183,1,Parvovirus,Anti-inflammatory,17,Persian Cross,HS2015,MALE,bady,Dog ,Lethargy,2020-09-13
8184,38,Myxomatosis,Anti-inflammatory,16,Bulldog,PT2002,MALE,Luna,Dog,Vomiting,2023-10-21
8185,1,Myxomatosis,Antibiotics,2,Bbb,HS2076,FEMALE,tina,Dog ,Itching,2023-06-01
8186,1,Rabies,Deworming Medication,2,Persian Cross,HS2018,MALE,baby,Dog ,Limping,2024-03-12
8187,1,Distemper,Deworming Medication,17,Persian Cross,HS2015,MALE,bady,Dog ,Limping,2020-02-28
8188,1,Rabies,Anti-inflammatory,21,Persian Cross,HS2108,MALE,Cooper,Dog ,Itching,2024-01-16
8189,38,Feline Leukemia,Pain Relievers,1,Beagle,PT2003,FEMALE,Leo,Dog,Diarrhea,2023-07-22
8190,43,Rabies,Pain Relievers,4,Breed1,CT202020,MALE,hiro,Wolf,Sneezing,2021-11-27
8191,1,Myxomatosis,Anti-inflammatory,3,Persian Cross,HS2028,MALE,viki,Dog ,Diarrhea,2020-04-19
8192,43,Parvovirus,Deworming Medication,1,Breed2,CT202007,MALE,Chuti kity,CAT,Sneezing,2023-08-22
8193,38,Wet Tail,Anti-inflammatory,5,American,PT2009,MALE,tomy,Rabbit,Itching,2020-01-20
8194,43,Psittacosis,Vitamins,1,Breed2,CT202016,MALE,chooti,CAT,Itching,2024-04-19
8195,43,Distemper,Antibiotics,6,Breed2,CT202003,FEMALE,tedi,CAT,Vomiting,2020-02-09
8196,1,Rabies,Anti-inflammatory,2,Persian Cross,HS2018,MALE,baby,Dog ,Coughing,2020-02-03
8197,43,Myxomatosis,Vitamins,6,Breed2,CT202003,FEMALE,tedi,CAT,Loss of Appetite,2020-12-07
8198,38,Psittacosis,Pain Relievers,1,Beagle,PT2003,FEMALE,Leo,Dog,Diarrhea,2021-07-13
8199,43,Parvovirus,Antibiotics,33,Breed3,CT202025,MALE,Seeba,DOG,Coughing,2023-07-13
8200,43,Myxomatosis,Antibiotics,2,Breed3,CT202015,MALE,roki,DOG,Coughing,2020-12-18
8201,43,Rabies,Antibiotics,1,Breed5,CT202011,FEMALE,baby,CAT,Lethargy,2022-07-20
8202,43,Myxomatosis,Antibiotics,1,Breed2,CT202007,MALE,Chuti kity,CAT,Limping,2024-06-27
8203,1,Myxomatosis,Antibiotics,2,Persian Cross,HS2018,MALE,baby,Dog ,Lethargy,2021-03-13
8204,43,Feline Leukemia,Vitamins,3,breed 1,CT202002,MALE,tomy,DOG,Loss of Appetite,2023-11-09
8205,38,Distemper,Anti-inflammatory,16,Bulldog,PT2002,MALE,Luna,Dog,Limping,2022-05-21
8206,38,Feline Leukemia,Pain Relievers,16,Bulldog,PT2002,MALE,Luna,Dog,Vomiting,2023-08-16
8207,43,Parvovirus,Anti-inflammatory,1,Breed2,CT202007,MALE,Chuti kity,CAT,Sneezing,2023-03-14
8208,43,Psittacosis,Deworming Medication,1,Breed5,CT202011,FEMALE,baby,CAT,Loss of Appetite,2023-05-15
8209,1,Wet Tail,Anti-inflammatory,3,Persian Cross,HS2028,MALE,viki,Dog ,Lethargy,2022-06-27
8210,43,Feline Leukemia,Pain Relievers,3,breed 1,CT202002,MALE,tomy,DOG,Coughing,2022-05-15
8211,43,Psittacosis,Pain Relievers,6,Breed2,CT202003,FEMALE,tedi,CAT,Vomiting,2021-05-17
8212,43,Feline Leukemia,Deworming Medication,33,Breed3,CT202025,MALE,Seeba,DOG,Loss of Appetite,2020-02-21
8213,43,Parvovirus,Anti-inflammatory,6,Breed2,CT202003,FEMALE,tedi,CAT,Lethargy,2023-07-20
8214,1,Myxomatosis,Antibiotics,1,Bbb,HS2072,MALE,summer,Dog ,Diarrhea,2020-04-27
8215,43,Distemper,Anti-inflammatory,3,breed 1,CT202002,MALE,tomy,DOG,Limping,2024-06-03
8216,43,Myxomatosis,Deworming Medication,1,Breed5,CT202011,FEMALE,baby,CAT,Coughing,2021-02-26
8217,43,Feline Leukemia,Pain Relievers,1,Breed2,CT202016,MALE,chooti,CAT,Sneezing,2024-05-17
